source,target,weight
VISa1 left,SSs1 left,1
VISa1 left,VISal1 left,5
VISa1 left,VISp1 left,7
VISa1 left,VISa1 left,1
VISa1 left,VISrl1 left,7
VISa1 right,MOs1 right,1
VISa1 right,SSp-bfd1 right,2
VISa1 right,VISp1 right,7
VISrl1 left,SSp-bfd1 left,18
VISrl1 left,VISp1 left,1
VISrl1 left,VISrl1 left,35
VISrl1 right,SSp-bfd1 right,4
VISrl1 right,VISal1 right,2
VISrl1 right,VISp1 right,3
VISrl1 right,VISrl1 right,2
MOB left,MOB left,34
MOB right,MOs1 right,3
MOB right,MOB right,13
