source,target,weight
SSp-ll1 right,SSp-tr1 right,127
SSp-ll1 right,SSp-un1 right,3
SSp-ll1 right,VISam1 right,1
SSp-ll1 right,RSPagl1 right,47
SSp-ll1 right,RSPd1 right,130
SSp-ll1 right,VISa1 right,5
SSp-m1 left,MOp1 left,25
SSp-m1 left,MOs1 left,22
SSp-m1 left,SSp-n1 left,17
SSp-m1 left,SSp-m1 left,1556
SSp-m1 left,SSp-ul1 left,7
SSp-m1 left,SSp-un1 left,1
SSp-m1 left,MOB left,2
SSp-m1 right,MOp1 right,540
SSp-m1 right,MOs1 right,496
SSp-m1 right,SSp-n1 right,110
SSp-m1 right,SSp-bfd1 right,194
SSp-m1 right,SSp-ll1 right,9
SSp-m1 right,SSp-m1 right,753
SSp-m1 right,SSp-ul1 right,234
SSp-m1 right,SSp-tr1 right,34
SSp-m1 right,SSp-un1 right,64
SSp-m1 right,SSs1 right,1
SSp-m1 right,VISal1 right,8
SSp-m1 right,VISp1 right,33
SSp-m1 right,VISpm1 right,3
SSp-m1 right,RSPd1 right,2
SSp-m1 right,VISa1 right,50
SSp-m1 right,VISrl1 right,38
SSp-m1 right,MOB right,42
SSp-ul1 left,SSp-n1 left,9
SSp-ul1 left,SSp-bfd1 left,61
SSp-ul1 left,SSp-ll1 left,5
SSp-ul1 left,SSp-m1 left,6
SSp-ul1 left,SSp-ul1 left,101
SSp-ul1 left,SSp-tr1 left,29
SSp-ul1 left,SSp-un1 left,39
SSp-ul1 right,MOp1 right,33
SSp-ul1 right,SSp-ll1 right,137
SSp-ul1 right,SSp-m1 right,28
SSp-ul1 right,SSp-ul1 right,508
SSp-ul1 right,SSp-tr1 right,8
SSp-ul1 right,SSp-un1 right,1
SSp-ul1 right,RSPagl1 right,4
SSp-tr1 left,MOp1 left,175
SSp-tr1 left,MOs1 left,230
SSp-tr1 left,SSp-bfd1 left,68
SSp-tr1 left,SSp-ll1 left,208
SSp-tr1 left,SSp-ul1 left,52
SSp-tr1 left,SSp-tr1 left,810
SSp-tr1 left,SSp-un1 left,26
SSp-tr1 left,VISam1 left,110
SSp-tr1 left,RSPagl1 left,210
SSp-tr1 left,RSPd1 left,128
SSp-tr1 left,VISa1 left,555
SSp-tr1 right,MOp1 right,1
SSp-tr1 right,MOs1 right,1
SSp-tr1 right,SSp-ll1 right,142
SSp-tr1 right,SSp-ul1 right,1
SSp-tr1 right,SSp-tr1 right,560
SSp-tr1 right,VISam1 right,3
SSp-tr1 right,RSPagl1 right,64
SSp-tr1 right,RSPd1 right,1
SSp-tr1 right,VISa1 right,111
SSp-un1 left,SSp-n1 left,1
SSp-un1 left,SSp-bfd1 left,3
SSp-un1 left,SSp-ul1 left,5
SSp-un1 left,SSp-tr1 left,1
SSp-un1 left,SSp-un1 left,42
SSp-un1 right,SSp-bfd1 right,13
SSp-un1 right,SSp-ul1 right,29
SSp-un1 right,SSp-tr1 right,4
SSp-un1 right,SSp-un1 right,47
SSp-un1 right,VISa1 right,1
SSs1 right,SSp-bfd1 right,16
SSs1 right,SSs1 right,100
SSs1 right,VISal1 right,29
SSs1 right,VISp1 right,85
SSs1 right,VISpm1 right,22
SSs1 right,VISrl1 right,5
VISal1 left,SSp-bfd1 left,63
VISal1 left,SSp-ll1 left,5
VISal1 left,SSp-ul1 left,1
VISal1 left,SSp-tr1 left,32
VISal1 left,SSs1 left,31
VISal1 left,VISal1 left,226
VISal1 left,VISp1 left,22
VISal1 left,VISa1 left,5
VISal1 left,VISrl1 left,96
VISal1 right,SSp-bfd1 right,1
VISal1 right,SSs1 right,3
VISal1 right,VISal1 right,131
VISal1 right,VISp1 right,18
VISal1 right,RSPd1 right,16
VISal1 right,VISrl1 right,10
VISam1 left,VISam1 left,63
VISam1 left,VISp1 left,1
VISam1 left,VISpm1 left,3
VISam1 left,RSPagl1 left,4
VISam1 left,VISa1 left,26
VISam1 right,VISam1 right,17
VISam1 right,VISp1 right,1
VISam1 right,VISpm1 right,5
VISam1 right,RSPagl1 right,6
VISam1 right,VISa1 right,11
VISp1 left,SSp-bfd1 left,72
VISp1 left,SSp-tr1 left,14
VISp1 left,SSs1 left,7
VISp1 left,VISal1 left,126
VISp1 left,VISam1 left,6
VISp1 left,VISp1 left,2981
VISp1 left,VISpm1 left,134
VISp1 left,RSPagl1 left,190
VISp1 left,RSPd1 left,203
VISp1 left,VISa1 left,22
VISp1 left,VISrl1 left,113
VISp1 right,MOp1 right,4
VISp1 right,MOs1 right,79
VISp1 right,SSp-bfd1 right,39
VISp1 right,SSp-ll1 right,5
VISp1 right,SSp-tr1 right,52
VISp1 right,SSs1 right,3
VISp1 right,VISal1 right,73
VISp1 right,VISam1 right,15
VISp1 right,VISp1 right,2048
VISp1 right,VISpm1 right,89
VISp1 right,RSPagl1 right,100
VISp1 right,RSPd1 right,61
VISp1 right,VISa1 right,35
VISp1 right,VISrl1 right,87
VISpm1 left,SSp-tr1 left,1
VISpm1 left,VISam1 left,18
VISpm1 left,VISp1 left,62
VISpm1 left,VISpm1 left,240
VISpm1 left,RSPagl1 left,96
VISpm1 left,RSPd1 left,18
VISpm1 left,VISa1 left,7
VISpm1 right,VISam1 right,4
VISpm1 right,VISp1 right,75
VISpm1 right,VISpm1 right,144
VISpm1 right,RSPagl1 right,70
VISpm1 right,RSPd1 right,15
VISpm1 right,VISa1 right,2
VISpm1 right,VISrl1 right,3
RSPagl1 left,MOp1 left,1
RSPagl1 left,MOs1 left,13
RSPagl1 left,SSp-bfd1 left,7
RSPagl1 left,VISal1 left,8
RSPagl1 left,VISam1 left,40
RSPagl1 left,VISp1 left,130
RSPagl1 left,VISpm1 left,352
RSPagl1 left,RSPagl1 left,837
RSPagl1 left,RSPd1 left,691
RSPagl1 left,VISa1 left,4
RSPagl1 left,VISrl1 left,9
RSPagl1 right,MOp1 right,12
RSPagl1 right,MOs1 right,6
RSPagl1 right,SSp-ll1 right,31
RSPagl1 right,SSp-tr1 right,31
RSPagl1 right,VISam1 right,70
RSPagl1 right,VISp1 right,85
RSPagl1 right,VISpm1 right,171
RSPagl1 right,RSPagl1 right,422
RSPagl1 right,RSPd1 right,334
RSPagl1 right,VISa1 right,32
RSPd1 left,MOp1 left,42
RSPd1 left,MOs1 left,98
RSPd1 left,VISam1 left,23
RSPd1 left,VISp1 left,56
RSPd1 left,VISpm1 left,85
RSPd1 left,RSPagl1 left,384
RSPd1 left,RSPd1 left,2211
RSPd1 left,VISa1 left,19
RSPd1 right,MOp1 right,12
RSPd1 right,MOs1 right,58
RSPd1 right,SSp-bfd1 right,11
RSPd1 right,SSp-ll1 right,9
RSPd1 right,SSp-tr1 right,46
RSPd1 right,VISal1 right,1
RSPd1 right,VISam1 right,45
RSPd1 right,VISp1 right,6
RSPd1 right,VISpm1 right,60
RSPd1 right,RSPagl1 right,543
RSPd1 right,RSPd1 right,2811
RSPd1 right,VISa1 right,22
VISa1 left,SSp-ll1 left,33
VISa1 left,SSp-tr1 left,344
VISa1 left,SSp-un1 left,2
VISa1 left,VISam1 left,158
VISa1 left,VISpm1 left,2
VISa1 left,RSPagl1 left,121
VISa1 left,RSPd1 left,16
VISa1 left,VISa1 left,619
VISa1 right,MOp1 right,3
VISa1 right,MOs1 right,1
VISa1 right,SSp-ll1 right,1
VISa1 right,SSp-ul1 right,4
VISa1 right,SSp-tr1 right,83
VISa1 right,SSs1 right,1
VISa1 right,VISam1 right,15
VISa1 right,VISp1 right,1
VISa1 right,VISpm1 right,1
VISa1 right,RSPagl1 right,18
VISa1 right,RSPd1 right,70
VISa1 right,VISa1 right,233
VISrl1 left,SSp-bfd1 left,8
VISrl1 left,SSs1 left,4
VISrl1 left,VISal1 left,2
VISrl1 left,VISp1 left,1
VISrl1 left,VISrl1 left,11
VISrl1 right,SSp-bfd1 right,173
VISrl1 right,SSs1 right,15
VISrl1 right,VISal1 right,26
VISrl1 right,VISam1 right,1
VISrl1 right,VISp1 right,26
VISrl1 right,VISpm1 right,10
VISrl1 right,VISa1 right,1
VISrl1 right,VISrl1 right,79
MOB left,MOs1 left,15
MOB left,MOB left,146
MOB right,MOp1 right,2
MOB right,MOs1 right,41
MOB right,MOB right,242
